Timestamp,Input Throttle,horizon,dT,dt,Input Roll,Roll P,Roll I,Roll D,Input Pitch,Pitch P,Pitch I,Pitch D,Input Yaw,Yaw P,Yaw I,Yaw D,Altitude,Direction X,Direction Y,Direction Z,Vertical Velocity,Roll,Mass
1594103765.3003702,0.0,5.0,0.5,0.5,-0.000212890625,-0.004,-0.0001,-0.026,0.0008649385603682593,2.0,0.2,20.0,0.02452400320116916,-2.0,-0.2,-10.0,478.16792449669447,-0.01174360962919745,0.00041393768231438177,0.9999309557606827,-14.43453033783808,-89.92257690429688,6440.1796875
1594103765.3651953,0.0,5.0,0.5,0.5,-0.00024088653564453125,-0.004,-0.0001,-0.026,0.000858631374910089,2.0,0.2,20.0,0.02425231047317945,-2.0,-0.2,-10.0,477.2805358048063,-0.011787794547714166,0.0004149593757977926,0.9999304354345943,-15.017887231856053,-89.92489624023438,6440.1796875
1594103765.4001403,0.0,5.0,0.5,0.5,-0.0002222894287109375,-0.004,-0.0001,-0.026,0.0008534024071879993,2.0,0.2,20.0,0.024477316060026573,-2.0,-0.2,-10.0,476.36172388109844,-0.011823719454469167,0.0004152732719082549,0.9999300111539666,-14.987340853646984,-89.92755126953125,6438.6787109375
1594103765.4639342,0.0,5.0,0.5,0.5,-0.00023070434570312499,-0.004,-0.0001,-0.026,0.0008584533893306152,2.0,0.2,20.0,0.024594602616775905,-2.0,-0.2,-10.0,475.8085229275748,-0.01184372455740333,0.00041541070094978656,0.9999297743454576,-14.148184346128971,-89.92959594726562,6435.6767578125
1594103765.4988382,0.0,5.0,0.5,0.5,-0.0001838619995117188,-0.004,-0.0001,-0.026,0.0008702718774230451,2.0,0.2,20.0,0.02487118650490298,-2.0,-0.2,-10.0,475.01523148454726,-0.01186370459293005,0.0004156951943545169,0.9999295373729277,-12.835365556156924,-89.93295288085938,6431.0439453125
1594103765.5696883,0.0,5.0,0.5,0.5,-0.00019673950195312504,-0.004,-0.0001,-0.026,0.000861008132491854,2.0,0.2,20.0,0.02496128657833865,-2.0,-0.2,-10.0,474.52771986299194,-0.011868090121000405,0.00041515484068525897,0.9999294855555256,-11.955411992194062,-89.93545532226562,6427.9453125
1594103765.6035566,0.0,5.0,0.5,0.5,-0.00014342987060546875,-0.004,-0.0001,-0.026,0.000866223187488927,2.0,0.2,20.0,0.025081221264191853,-2.0,-0.2,-10.0,473.8393602127908,-0.011861959134678468,0.000414523244539723,0.9999295585669857,-10.714009355364592,-89.93942260742188,6423.49072265625
1594103765.6724188,0.0,5.0,0.5,0.5,-0.00016204101562500002,-0.004,-0.0001,-0.026,0.0008632984347322973,2.0,0.2,20.0,0.02522035393962317,-2.0,-0.2,-10.0,473.46415536501445,-0.011848674437138332,0.000413439283605262,0.9999297165211369,-9.922340885448783,-89.9422607421875,6420.6103515625
1594103765.7103136,0.0,5.0,0.5,0.5,-0.00010365844726562501,-0.004,-0.0001,-0.026,0.0008628042941732255,2.0,0.2,20.0,0.025187392995023535,-2.0,-0.2,-10.0,472.88842060009483,-0.01181510931974302,0.0004120555497452439,0.9999301142589848,-8.815829831866072,-89.94668579101562,6416.4892578125
1594103765.7437184,0.0,5.0,0.5,0.5,-0.0001267745971679688,-0.004,-0.0001,-0.026,0.0008637332727409057,2.0,0.2,20.0,0.02537716234584978,-2.0,-0.2,-10.0,472.55719643074553,-0.011783260652282874,0.0004104652402167172,0.999930490727574,-8.112563231344714,-89.94976806640625,6413.8271484375
1594103765.8125157,0.0,5.0,0.5,0.5,-0.00011311676025390624,-0.004,-0.0001,-0.026,0.0008685980663056084,2.0,0.2,20.0,0.025461728119833535,-2.0,-0.2,-10.0,472.2504855529405,-0.01174412847614426,0.0004088674810435279,0.9999309517530292,-7.442838117550982,-89.95291137695312,6411.248046875
1594103765.8494165,0.0,5.0,0.5,0.5,-4.897064208984379e-05,-0.004,-0.0001,-0.026,0.0008202011257327069,2.0,0.2,20.0,0.024975083876850948,-2.0,-0.2,-10.0,471.85614317655563,-0.011670963777701956,0.0004052197210430156,0.9999318098757921,-6.523226785748065,-89.957763671875,6407.5869140625
1594103765.8793366,0.0,5.0,0.5,0.5,-7.409362792968752e-05,-0.004,-0.0001,-0.026,0.0008443714381912345,2.0,0.2,20.0,0.02500778465833752,-2.0,-0.2,-10.0,471.61230827262625,-0.011612912978740604,0.0004030110803858964,0.9999324866380815,-5.929815968737527,-89.96112060546875,6405.1953125
1594103766.0299323,0.0,5.0,0.5,0.5,-6.03302001953125e-05,-0.004,-0.0001,-0.026,0.0008272620901462529,2.0,0.2,20.0,0.02478812584495597,-2.0,-0.2,-10.0,471.3934095411096,-0.011546583755950562,0.000400236675051491,0.9999332558796966,-5.364835101015005,-89.9644775390625,6402.87353515625
1594103766.0578578,0.0,5.0,0.5,0.5,6.5469360351562195e-06,-0.004,-0.0001,-0.026,0.0007790949221278974,2.0,0.2,20.0,0.024086368597616325,-2.0,-0.2,-10.0,471.10728289268445,-0.011433324867682977,0.0003955388662247411,0.9999345591744868,-4.589438986410272,-89.9696044921875,6399.56787109375
1594103766.1097472,0.0,5.0,0.5,0.5,-2.20172119140625e-05,-0.004,-0.0001,-0.026,0.0007927677016300541,2.0,0.2,20.0,0.024180907610356666,-2.0,-0.2,-10.0,470.93889185320586,-0.011347538011397098,0.00039190794483972993,0.9999355378169348,-4.089262460105075,-89.97308349609375,6397.4052734375
1594103766.145816,0.0,5.0,0.5,0.5,-6.809387207031258e-06,-0.004,-0.0001,-0.026,0.0007914318413871354,2.0,0.2,20.0,0.023913677189368356,-2.0,-0.2,-10.0,470.78955661552027,-0.01125464734959251,0.0003885675198385376,0.9999365889536791,-3.6134298011727286,-89.97659301757812,6395.302734375
1594103766.2117949,0.0,5.0,0.5,0.5,5.9785461425781235e-05,-0.004,-0.0001,-0.026,0.0007191378133869117,2.0,0.2,20.0,0.02298005230027581,-2.0,-0.2,-10.0,470.59906616818625,-0.011100448576972786,0.00038226827376899,0.9999383150536622,-2.9611077580813627,-89.98184204101562,6392.298828125
1594103766.276605,0.0,5.0,0.5,0.5,8.30084228515625e-05,-0.004,-0.0001,-0.026,0.0007013341348935298,2.0,0.2,20.0,0.02244765171773593,-2.0,-0.2,-10.0,470.4459595247172,-0.010928829927678302,0.00037576076560137146,0.999940207952585,-2.3513497760773707,-89.98715209960938,6389.400390625
1594103766.3459873,0.0,5.0,0.5,0.5,0.00010465332031250001,-0.004,-0.0001,-0.026,0.000662026831125722,2.0,0.2,20.0,0.021880962598281626,-2.0,-0.2,-10.0,470.3285054033622,-0.010740067425631813,0.00036809114871785777,0.9999422560631184,-1.7661291269666295,-89.99246215820312,6386.56201171875
1594103766.3755672,0.0,5.0,0.5,0.5,0.00012586273193359375,-0.004,-0.0001,-0.026,0.0006419126046396071,2.0,0.2,20.0,0.02128026536663467,-2.0,-0.2,-10.0,470.2444874079665,-0.010534445893333579,0.0003602430086121118,0.9999444462942405,-1.2230794221666272,-89.99775695800781,6383.8271484375
1594103766.4419343,0.0,5.0,0.5,0.5,9.347427368164062e-05,-0.004,-0.0001,-0.026,0.0006775493132718654,2.0,0.2,20.0,0.021553651976268726,-2.0,-0.2,-10.0,470.2058572282549,-0.010387892971525906,0.00035477239024692847,0.9999459814490796,-0.8789956862891561,-90.00125122070312,6382.048828125
1594103766.4790025,0.0,5.0,0.5,0.5,0.00015915573120117187,-0.004,-0.0001,-0.026,0.0005867432788882125,2.0,0.2,20.0,0.020197168691502232,-2.0,-0.2,-10.0,470.17206259199884,-0.010154863714299264,0.0003457174150164104,0.9999483782788054,-0.4144730546524107,-90.00645446777344,6379.505859375
1594103766.544309,0.0,5.0,0.5,0.5,0.00012777923583984376,-0.004,-0.0001,-0.026,0.0006311080667553693,2.0,0.2,20.0,0.0205264691841613,-2.0,-0.2,-10.0,470.1642933420371,-0.009990544456439387,0.0003395542857693279,0.9999500356139555,-0.12104400454427289,-90.00990295410156,6377.85107421875
1594103766.5802507,0.0,5.0,0.5,0.5,0.00019283920288085937,-0.004,-0.0001,-0.026,0.0005388713224678753,2.0,0.2,20.0,0.019021445874767496,-2.0,-0.2,-10.0,470.1734089180827,-0.009730786531272524,0.00032981402752189605,0.9999526003847333,0.2849831263336475,-90.01504516601562,6375.45166015625
1594103766.6121643,0.0,5.0,0.5,0.5,0.00016030410766601562,-0.004,-0.0001,-0.026,0.0005875934191922837,2.0,0.2,20.0,0.019406147857674524,-2.0,-0.2,-10.0,470.1924966019578,-0.009549217656103075,0.0003232336379105246,0.9999543529392588,0.5415568025393512,-90.01840209960938,6373.88671875
1594103766.677137,0.0,5.0,0.5,0.5,0.00017395614624023437,-0.004,-0.0001,-0.026,0.0005599470779373371,2.0,0.2,20.0,0.018926212113450344,-2.0,-0.2,-10.0,470.2214205688797,-0.009360912815368676,0.0003160572448494432,0.9999561357475042,0.7846188526050641,-90.0217514038086,6372.35546875
1594103766.746719,0.0,5.0,0.5,0.5,0.00023472572326660156,-0.004,-0.0001,-0.026,0.0004621772010331651,2.0,0.2,20.0,0.01723966970960218,-2.0,-0.2,-10.0,470.2818186322693,-0.009066603138659703,0.00030515508427553326,0.999958850947328,1.1150339859083944,-90.02666473388672,6370.1416015625
1594103766.7766383,0.0,5.0,0.5,0.5,0.0002529962158203125,-0.004,-0.0001,-0.026,0.0004294793867170183,2.0,0.2,20.0,0.016439602578065714,-2.0,-0.2,-10.0,470.36136206099764,-0.008758062556171375,0.00029382786782078434,0.9999616042656069,1.4277897901954417,-90.0315170288086,6367.970703125
1594103766.8435457,0.0,5.0,0.5,0.5,0.00022249504089355467,-0.004,-0.0001,-0.026,0.00047913749671502613,2.0,0.2,20.0,0.016923905029032602,-2.0,-0.2,-10.0,470.42455275007524,-0.00854492188729752,0.0002858620695870862,0.9999634506284802,1.6287169513564868,-90.0346908569336,6366.54248046875
1594103766.878486,0.0,5.0,0.5,0.5,0.0002807023620605469,-0.004,-0.0001,-0.026,0.0003766275262584416,2.0,0.2,20.0,0.01505584521713126,-2.0,-0.2,-10.0,470.5333236354636,-0.00821529158814142,0.0002740356444258166,0.999966216373627,1.8988091042875583,-90.03936767578125,6364.4765625
1594103766.9104438,0.0,5.0,0.5,0.5,0.00025061614990234374,-0.004,-0.0001,-0.026,0.0004307696738512914,2.0,0.2,20.0,0.015585297068000683,-2.0,-0.2,-10.0,470.6142784690019,-0.007988585916925776,0.00026582372586450673,0.999968055406169,2.0688233416222093,-90.04240417480469,6363.12353515625
