Timestamp,Input Throttle,horizon,dT,dt,Input Roll,Roll P,Roll I,Roll D,Input Pitch,Pitch P,Pitch I,Pitch D,Input Yaw,Yaw P,Yaw I,Yaw D,Altitude,Direction X,Direction Y,Direction Z,Drag X,Drag Y,Drag Z,Vertical Velocity,Roll,Mass
1594284468.3184237,0.0,10.0,0.5,0.5,-0.18071655273437504,-0.14,-0.011,-0.56,-0.0126808333072162,10.0,1.0,100.0,0.1725455409299779,-10.0,-1.0,-100.0,19917.815746427164,-0.013547767710635017,-0.0009331146332033443,0.999907789392172,35.30259286818087,1.9644416801156888,131.9776366215444,-60.861016463283605,-88.69256591796875,4892.3046875
1594284468.358419,0.0,10.0,0.5,0.5,-0.18338947143554687,-0.14,-0.011,-0.56,-0.010382123473014579,10.0,1.0,100.0,0.14735586593564054,-10.0,-1.0,-100.0,19915.370355161605,-0.013643435092982534,-0.0009418206848184425,0.9999064804533777,35.4229840533577,1.9713613047848575,133.24541399427318,-61.22602317570281,-88.69412231445312,4892.3046875
1594284468.4149003,0.0,10.0,0.5,0.5,-0.17903247985839843,-0.14,-0.011,-0.56,-0.010230474941003547,10.0,1.0,100.0,0.14587059810165104,-10.0,-1.0,-100.0,19912.910364152864,-0.013704499882904933,-0.0009475004535549602,0.9999056400110212,35.54385970903445,1.9783105791123847,134.5209723951729,-61.59102175641292,-88.70364379882812,4892.3046875
1594284468.4489021,0.0,10.0,0.5,0.5,-0.14945322265625002,-0.14,-0.011,-0.56,-0.010008260489089444,10.0,1.0,100.0,0.14438226337468002,-10.0,-1.0,-100.0,19910.435773356236,-0.01373402437633201,-0.0009497823842493435,0.9999052327535108,35.670112513587824,1.9855627630100008,135.82298137389384,-61.95601198022913,-88.75555419921875,4892.3046875
1594284468.4849494,0.0,10.0,0.5,0.5,-0.10758053588867189,-0.14,-0.011,-0.56,-0.009885056305847765,10.0,1.0,100.0,0.14295256867234757,-10.0,-1.0,-100.0,19907.94658319652,-0.013735382123629665,-0.0009498733901381774,0.999905214017039,35.805801373804556,1.993346213978027,137.16736502585195,-62.32099335069114,-88.85885620117188,4892.3046875
1594284468.5225973,0.0,10.0,0.5,0.5,-0.05884800109863281,-0.14,-0.011,-0.56,-0.009493954612702832,10.0,1.0,100.0,0.1389258880948676,-10.0,-1.0,-100.0,19905.442794018774,-0.013687523541265324,-0.0009455371315629467,0.9999058743996058,35.95149809086116,2.0016955774748637,138.5569860650956,-62.685965611395666,-89.01290893554688,4892.3046875
1594284468.5570197,0.0,10.0,0.5,0.5,-0.008010583496093751,-0.14,-0.011,-0.56,-0.00910239703975807,10.0,1.0,100.0,0.13466056919172248,-10.0,-1.0,-100.0,19902.924406501348,-0.013592796909504363,-0.0009371758848027274,0.9999071744784802,36.10593020078291,2.0105427005062606,139.98760797318113,-63.050928196786145,-89.2103271484375,4892.3046875
1594284468.6195712,0.0,10.0,0.5,0.5,0.04101884765625001,-0.14,-0.011,-0.56,-0.008692847260277907,10.0,1.0,100.0,0.12998898990688376,-10.0,-1.0,-100.0,19900.39142085379,-0.013451855799032679,-0.0009249995934937969,0.9999090918435104,36.266573410956724,2.0197492284393994,141.44999338483754,-63.415880700653,-89.43954467773438,4892.3046875
1594284468.6488125,0.0,10.0,0.5,0.5,0.08520337219238283,-0.14,-0.011,-0.56,-0.00829299765785832,10.0,1.0,100.0,0.12499207616895677,-10.0,-1.0,-100.0,19897.84383692534,-0.013266072068441782,-0.0009094543326514148,0.999911588204023,36.430153043413924,2.029134387635689,142.93173131006893,-63.780822931447084,-89.68692016601562,4892.3046875
1594284468.68709,0.0,10.0,0.5,0.5,0.12201230468750002,-0.14,-0.011,-0.56,-0.007898902782897132,10.0,1.0,100.0,0.11967232641833955,-10.0,-1.0,-100.0,19895.28165597841,-0.01303675634101859,-0.0008909128199926464,0.9999146209844378,36.59303953156079,2.038496770040268,144.41870332312257,-64.14575474054641,-89.93789672851562,4892.3046875
1594284468.7162588,0.0,10.0,0.5,0.5,0.14972673645019535,-0.14,-0.011,-0.56,-0.007495971983731095,10.0,1.0,100.0,0.11409878153174505,-10.0,-1.0,-100.0,19892.70487795316,-0.012765767311354813,-0.0008695839713831723,0.9999181361534898,36.751750565136774,2.047642348949059,145.89704007291056,-64.51067590223042,-90.1783676147461,4892.3046875
1594284468.7593215,0.0,10.0,0.5,0.5,0.16872760391235353,-0.14,-0.011,-0.56,-0.007025477986491889,10.0,1.0,100.0,0.10691272653168678,-10.0,-1.0,-100.0,19890.11350329907,-0.012454796784750194,-0.0008459746460013123,0.9999220781460666,36.90308487326175,2.0563919310757863,147.35367098580235,-64.8755867921187,-90.39555358886719,4892.3046875
1594284468.8170469,0.0,10.0,0.5,0.5,0.17715954208374024,-0.14,-0.011,-0.56,-0.006514168121604854,10.0,1.0,100.0,0.09949861106578732,-10.0,-1.0,-100.0,19887.507532668882,-0.01210577583660894,-0.0008199504841904822,0.999926386226805,37.044319485174896,2.0645922788069844,148.77715009718892,-65.2404873875133,-90.57867431640625,4892.3046875
1594284468.849717,0.0,10.0,0.5,0.5,0.17522412033081056,-0.14,-0.011,-0.56,-0.00610833515893721,10.0,1.0,100.0,0.09191463854251589,-10.0,-1.0,-100.0,19884.886966282735,-0.011720992246311054,-0.0007927187192194439,0.9999309925878855,37.173388517556056,2.072126192174163,150.15843338812888,-65.6053780311358,-90.7194595336914,4892.3046875
1594284468.885988,0.0,10.0,0.5,0.5,0.1635234848022461,-0.14,-0.011,-0.56,-0.005590797863579775,10.0,1.0,100.0,0.08422521484343401,-10.0,-1.0,-100.0,19882.251804614556,-0.011303115159803161,-0.0007634004698925505,0.9999358263445745,37.288883624129554,2.0789126718303446,151.49095456999947,-65.97025908865463,-90.81228637695312,4892.3046875
1594284468.92326,0.0,10.0,0.5,0.5,0.14319590911865238,-0.14,-0.011,-0.56,-0.005131436537708951,10.0,1.0,100.0,0.07641457368311041,-10.0,-1.0,-100.0,19879.60204769869,-0.010854432222396522,-0.0007327410247422268,0.9999408204447502,37.39002014795686,2.084905216296256,152.77056478730984,-66.33513093328446,-90.85443878173828,4892.3046875
1594284468.958014,0.0,10.0,0.5,0.5,0.11587512588500978,-0.14,-0.011,-0.56,-0.004669078897211118,10.0,1.0,100.0,0.06857848988032667,-10.0,-1.0,-100.0,19876.93769658648,-0.010377877055018697,-0.0007008590016072438,0.9999459027689902,37.476785052819494,2.090100245668697,153.9962129410059,-66.69999399011131,-90.84623718261719,4892.3046875
1594284469.019294,0.0,10.0,0.5,0.5,0.08346823654174806,-0.14,-0.011,-0.56,-0.0041660489518785294,10.0,1.0,100.0,0.06073194552062833,-10.0,-1.0,-100.0,19874.25875087583,-0.009876235517636585,-0.0006675171782389589,0.9999510059962023,37.54985567276707,2.094532716704899,155.16969791319607,-67.0648488345592,-90.79080963134766,4892.3046875
1594284469.0505993,0.0,10.0,0.5,0.5,0.04805124664306642,-0.14,-0.011,-0.56,-0.0037068713491195376,10.0,1.0,100.0,0.052908120121926944,-10.0,-1.0,-100.0,19871.56521140714,-0.009352322634829558,-0.0006332661628020317,0.9999560655525327,37.610395970591384,2.0982649558605253,156.29490344129692,-67.42969570626352,-90.6937484741211,4892.3046875
1594284469.0828733,0.0,10.0,0.5,0.5,0.011836675262451163,-0.14,-0.011,-0.56,-0.003208918229248264,10.0,1.0,100.0,0.0451436085017808,-10.0,-1.0,-100.0,19868.85707812931,-0.00880900968067058,-0.000597853109651313,0.9999610212003792,37.660209269652185,2.1013952781444822,157.378492392793,-67.79453521262863,-90.56278228759766,4892.3046875
1594284469.1246197,0.0,10.0,0.5,0.5,-0.02314138641357423,-0.14,-0.011,-0.56,-0.00273206372518491,10.0,1.0,100.0,0.037473692177095716,-10.0,-1.0,-100.0,19866.1343516903,-0.008249205707265598,-0.000561590801941303,0.9999658170262474,37.70146685529137,2.104042986165556,158.42883961838788,-68.15936744518572,-90.40705871582031,4892.3046875
1594284469.159829,0.0,10.0,0.5,0.5,-0.05491298904418947,-0.14,-0.011,-0.56,-0.002233810798062084,10.0,1.0,100.0,0.029953305215422985,-10.0,-1.0,-100.0,19863.39703208499,-0.0076760318150677605,-0.0005243754893851245,0.99997040134492,37.73664500563949,2.1063449744059852,159.4558131864102,-68.52419256107927,-90.23673248291016,4892.3046875
1594284469.216805,0.0,10.0,0.5,0.5,-0.08188136291503907,-0.14,-0.011,-0.56,-0.0017590267790651621,10.0,1.0,100.0,0.02255386616339574,-10.0,-1.0,-100.0,19860.645119623514,-0.007092041344387372,-0.00048651953157645954,0.9999747328049419,37.768354439886885,2.1084462002199436,160.470081039415,-68.88901068311665,-90.06219482421875,4892.3046875
1594284469.250579,0.0,10.0,0.5,0.5,-0.10277785949707033,-0.14,-0.011,-0.56,-0.0012439899126257688,10.0,1.0,100.0,0.015319906632679028,-10.0,-1.0,-100.0,19857.878614548245,-0.006499935588482523,-0.0004477259901942369,0.9999787749641406,37.799204638520735,2.110492144957405,161.48254790828477,-69.25382193077427,-89.89352416992188,4892.3046875
1594284469.285997,0.0,10.0,0.5,0.5,-0.1167259391784668,-0.14,-0.011,-0.56,-0.0008100764307451894,10.0,1.0,100.0,0.008321712106162692,-10.0,-1.0,-100.0,19855.097517449874,-0.005902784093471447,-0.0004088280961287794,0.9999824948465516,37.831728666574115,2.1126246169806335,162.50403397016348,-69.61862620154487,-89.73995971679688,4892.3046875
1594284469.316953,0.0,10.0,0.5,0.5,-0.12329734420776368,-0.14,-0.011,-0.56,-0.000313608215406388,10.0,1.0,100.0,0.0015445102991920381,-10.0,-1.0,-100.0,19852.30182829895,-0.005303217564367401,-0.00036927536536052327,0.9999858696597514,37.868212450879206,2.1149721602034104,163.54452948918996,-69.9834233888692,-89.60940551757812,4892.3046875
1594284469.3587112,0.0,10.0,0.5,0.5,-0.12256483001708987,-0.14,-0.011,-0.56,0.0001083446835924008,10.0,1.0,100.0,-0.005013579595611578,-10.0,-1.0,-100.0,19849.491547498037,-0.0047035846431000795,-0.00032981282527064844,0.9999888836957167,37.91053515766943,2.117641050275041,164.6124713183932,-70.34821298733253,-89.50796508789062,4892.3046875
1594284469.4190748,0.0,10.0,0.5,0.5,-0.11486822814941407,-0.14,-0.011,-0.56,0.0005154150357864315,10.0,1.0,100.0,-0.011240967278994478,-10.0,-1.0,-100.0,19846.66667507612,-0.004107009637928051,-0.00029057446396566795,0.9999915239832359,37.960159146176956,2.1207146432146105,165.71465551793926,-70.71299508773888,-89.43991088867188,4892.3046875
1594284469.4502642,0.0,10.0,0.5,0.5,-0.10108016891479493,-0.14,-0.011,-0.56,0.0008929897970046197,10.0,1.0,100.0,-0.017220232629236186,-10.0,-1.0,-100.0,19843.827212004107,-0.003515556517205562,-0.00025181340378122334,0.9999937887069019,38.018011785898835,2.1242466036806067,166.85566388341687,-71.07776920667798,-89.40728759765625,4892.3046875
1594284469.4847531,0.0,10.0,0.5,0.5,-0.08228226318359376,-0.14,-0.011,-0.56,0.0012629229303908695,10.0,1.0,100.0,-0.022857585336109647,-10.0,-1.0,-100.0,19840.973158056266,-0.002931929352047745,-0.00021355982309096306,0.999995679081903,38.0844602475515,2.128259410267598,168.03769496539374,-71.44253499847215,-89.41006469726562,4892.3046875
1594284469.5256,0.0,10.0,0.5,0.5,-0.05979109725952149,-0.14,-0.011,-0.56,0.0016198547459175521,10.0,1.0,100.0,-0.02819657277077316,-10.0,-1.0,-100.0,19838.10451371211,-0.0023581657527969907,-0.00017588836349190237,0.9999972040548744,38.15945267615705,2.1327520887818063,169.26112409069412,-71.80729237230602,-89.44622802734375,4892.3046875
1594284469.56086,0.0,10.0,0.5,0.5,-0.03506370925903321,-0.14,-0.011,-0.56,0.0019318603325180882,10.0,1.0,100.0,-0.03317269612665303,-10.0,-1.0,-100.0,19835.22127945663,-0.0017966804865650959,-0.00013915580619497814,0.9999983762861272,38.24238526424924,2.13769271647496,170.52386248051334,-72.17204086163379,-89.51199340820312,4892.3046875
1594284469.6174967,0.0,10.0,0.5,0.5,-0.009649374389648434,-0.14,-0.011,-0.56,0.002194994261728471,10.0,1.0,100.0,-0.03784460204807898,-10.0,-1.0,-100.0,19832.323455377948,-0.0012491123282763216,-0.00010372064537148914,0.999999214479901,38.33225163559193,2.1430266112540806,171.82195998267466,-72.53678009579758,-89.60205078125,4892.3046875
