Timestamp,Input Throttle,horizon,dT,dt,Input Roll,Roll P,Roll I,Roll D,Input Pitch,Pitch P,Pitch I,Pitch D,Input Yaw,Yaw P,Yaw I,Yaw D,Altitude,Direction X,Direction Y,Direction Z,Drag X,Drag Y,Drag Z,Vertical Velocity,Roll,Mass,Has Fuel
1599388668.7073295,0.0,10,0.5,0.5,-11.214369049072266,-0.2,-0.03,-0.2505,0.0008110120387052615,10,1,100,0.5038537663857505,-10,-1,-100,19346.966160566313,-0.04889937397253553,-0.0001650118715275669,0.9988036964269688,61.25620081969506,3.698003127147046,235.70171192814848,-69.03057076700873,-33.9239501953125,4761.76025390625,True
1599388668.747257,0.0,10,0.5,0.5,-11.38288818359375,-0.2,-0.03,-0.2505,-0.0007084977619259394,10,1,100,0.49972181056858517,-10,-1,-100,19345.581900255755,-0.048952447912953494,-0.00015630167025027156,0.9988010980235842,61.34625387260044,3.704117926834607,236.6960196705174,-69.21302064977336,-33.9251708984375,4761.76025390625,True
1599388668.7881126,0.0,10,0.5,0.5,-11.482292663574219,-0.2,-0.03,-0.2505,0.024017545050062844,10,1,100,0.5102599202966381,-10,-1,-100,19340.008369509014,-0.04905199572184944,7.65409943564861e-05,0.9987962233895259,61.7121476190307,3.7289563208258056,240.71621442114207,-69.94278549514566,-34.07861328125,4761.76025390625,True
1599388668.828005,0.0,10,0.5,0.5,-11.49802700805664,-0.2,-0.03,-0.2505,0.028747722991724525,10,1,100,0.5015965750183297,-10,-1,-100,19337.199712020694,-0.04901914332220491,0.00033114817892832064,0.9987977843031296,61.9099406118287,3.7422789489933654,242.79716693767938,-70.307645919888,-34.50140380859375,4761.76025390625,True
1599388668.870923,0.0,10,0.5,0.5,-11.770431823730469,-0.2,-0.03,-0.2505,0.003320119352433903,10,1,100,0.5097837293150035,-10,-1,-100,19337.199712020694,-0.04901914332220491,0.00033114817892832064,0.9987977843031296,61.9099406118287,3.7422789489933654,242.79716693767938,-70.307645919888,-34.50140380859375,4761.76025390625,True
1599388668.9117818,0.0,10,0.5,0.5,-11.615756637573242,-0.2,-0.03,-0.2505,0.04601236453168547,10,1,100,0.5002496526715117,-10,-1,-100,19334.376460528118,-0.048887907040607526,0.0007189584549406728,0.9988040126290688,62.120394418475854,3.756346114614207,244.93702891831228,-70.67248984551102,-35.214324951171875,4761.76025390625,True
1599388668.9575024,0.0,10,0.5,0.5,-11.505533264160157,-0.2,-0.03,-0.2505,0.0657399104746877,10,1,100,0.49278666712784336,-10,-1,-100,19331.538616049686,-0.048656312455085095,0.0012502009794747035,0.9988147977757359,62.337771625960876,3.7707874877428167,247.11380881336444,-71.03731598923929,-36.220245361328125,4761.76025390625,True
1599388668.9994025,0.0,10,0.5,0.5,-11.333568542480469,-0.2,-0.03,-0.2505,0.08816905267081812,10,1,100,0.4840350182680323,-10,-1,-100,19328.686178740114,-0.04832197846728907,0.0019359134753982128,0.9988299347917153,62.55422987763266,3.7851023222980094,249.29664757504045,-71.40212358436885,-37.519439697265625,4761.76025390625,True
1599388669.0402932,0.0,10,0.5,0.5,-11.098858978271485,-0.2,-0.03,-0.2505,0.10902639867897697,10,1,100,0.4715029866050957,-10,-1,-100,19325.819149999297,-0.04786018184647754,0.002747140786788849,0.9988502671627614,62.759579713004804,3.7986451463837265,251.44463479267893,-71.76691241833343,-39.112335205078125,4761.76025390625,True
1599388669.0861695,0.0,10,0.5,0.5,-10.80069923400879,-0.2,-0.03,-0.2505,0.13164396244646168,10,1,100,0.4583011827444514,-10,-1,-100,19322.937529929215,-0.04727684108169168,0.0036877369761331162,0.9988750176540263,62.940109432084476,3.8105541737976707,253.50182838741864,-72.1316830825205,-40.998779296875,4761.76025390625,True
1599388669.12706,0.0,10,0.5,0.5,-9.32364762878418,-0.2,-0.03,-0.2505,0.28102759126861043,10,1,100,0.3479634098265571,-10,-1,-100,19317.130519603146,-0.045700481686194866,0.005897504922123682,0.9989377785474645,63.15972180348523,3.8252819811865555,257.0649698858119,-72.86117681227506,-45.652740478515625,4761.76025390625,True
1599388669.167985,0.0,10,0.5,0.5,-9.847393112182617,-0.2,-0.03,-0.2505,0.12756427226212183,10,1,100,0.45188976341244036,-10,-1,-100,19315.669648789102,-0.04521512080678428,0.006505752412243707,0.9989560891430507,63.170941559350226,3.826186061592972,257.7807616117596,-73.04354268065924,-46.9998779296875,4761.76025390625,True
1599388669.2098396,0.0,10,0.5,0.5,-8.125897171020508,-0.2,-0.03,-0.2505,0.2716950877503313,10,1,100,0.3141094351583451,-10,-1,-100,19311.265152319567,-0.04352473277510668,0.008362928403988822,0.999017346728957,63.05402188925585,3.8194126380184623,259.3113720188059,-73.5906320826136,-51.483184814453125,4761.76025390625,True
1599388669.2527242,0.0,10,0.5,0.5,-8.457444046020507,-0.2,-0.03,-0.2505,0.1613563713502958,10,1,100,0.4122817461543816,-10,-1,-100,19309.7896923566,-0.04288551672167895,0.009040657895202574,0.999039087804044,62.95418594606201,3.8133413624481536,259.56939408939667,-73.77299519463426,-53.124267578125,4761.76025390625,True
1599388669.2946124,0.0,10,0.5,0.5,-8.040184570312501,-0.2,-0.03,-0.2505,0.16907667197765605,10,1,100,0.400582495325291,-10,-1,-100,19308.310584805207,-0.04220363041702613,0.00971904242953992,0.9990617567467368,62.818390203305675,3.8050285511152864,259.67689586415264,-73.9553599086864,-54.8389892578125,4761.76025390625,True
