Timestamp,Input Throttle,horizon,dT,dt,Input Roll,Roll P,Roll I,Roll D,Input Pitch,Pitch P,Pitch I,Pitch D,Input Yaw,Yaw P,Yaw I,Yaw D,Altitude,Direction X,Direction Y,Direction Z,Drag X,Drag Y,Drag Z,Vertical Velocity,Roll,Mass,Has Fuel
1599564654.7227798,0.0,10,0.5,0.5,-0.05405859375,-0.001,-0.001,-0.001,-0.06720873806816907,10,1,100,0.6903417491483825,-10,-1,-100,6483.617967202677,-0.0672576884238212,-0.007002709777553246,0.997711063085729,205.07327320779618,21.498782880571433,-156.765278538355,9.590824045443139,-35.944610595703125,4381.2578125,True
1599564654.7756367,0.0,10,0.5,0.5,-0.05946758117675781,-0.001,-0.001,-0.001,-0.06733540132286538,10,1,100,0.6998860443518005,-10,-1,-100,6483.997882617405,-0.06744481016265035,-0.006971873710003951,0.9976986471671172,204.61217720955088,21.45674502006611,-150.26674014398128,9.210801666273996,-35.9412841796875,4381.2578125,True
1599564654.8274982,0.0,10,0.5,0.5,-0.06487354431152344,-0.001,-0.001,-0.001,-0.06931455301687486,10,1,100,0.6985963075618769,-10,-1,-100,6484.156591622857,-0.06754188249062058,-0.006955495142441039,0.9976921946156272,204.38119776935818,21.435613389248513,-147.02551144963473,9.020797840048388,-35.9395751953125,4381.2578125,True
1599564654.8793597,0.0,10,0.5,0.5,-0.07024284362792968,-0.001,-0.001,-0.001,0.005151622292734956,10,1,100,0.7006065267057526,-10,-1,-100,6484.856804268784,-0.06758700306963729,-0.006257317128076083,0.9976937621326615,203.5166969054836,21.35679056326247,-134.1558504540121,8.260812699523084,-35.95709228515625,4381.2578125,True
1599564654.932421,0.0,10,0.5,0.5,-0.07566465148925781,-0.001,-0.001,-0.001,-0.06529191085656826,10,1,100,0.7028531691110458,-10,-1,-100,6484.856804268784,-0.06758700306963729,-0.006257317128076083,0.9976937621326615,203.5166969054836,21.35679056326247,-134.1558504540121,8.260812699523084,-35.95709228515625,4381.2578125,True
1599564654.985239,0.0,10,0.5,0.5,-0.08090683288574219,-0.001,-0.001,-0.001,0.08586291061353951,10,1,100,0.6708119637445262,-10,-1,-100,6485.4939293893985,-0.0672342766544238,-0.004877493917322307,0.99772529390401,202.7482705085871,21.28696625072485,-121.42687069959838,7.500832286032658,-36.03814697265625,4381.2578125,True
1599564655.0370984,0.0,10,0.5,0.5,-0.08632114562988281,-0.001,-0.001,-0.001,0.0014078191173552274,10,1,100,0.695134983685256,-10,-1,-100,6485.590084344847,-0.0670736125703687,-0.004386448653950256,0.9977383873365635,202.56553179347264,21.270293498336045,-118.26136769884637,7.310831045351671,-36.069610595703125,4381.2578125,True
1599564655.090956,0.0,10,0.5,0.5,-0.09167295532226563,-0.001,-0.001,-0.001,0.011838249230996786,10,1,100,0.6963909172801934,-10,-1,-100,6485.750198682887,-0.06687799587884498,-0.0038412340965298776,0.9977537665114802,202.3851761152973,21.2537851009018,-115.10147066197759,7.120825441920555,-36.10595703125,4381.2578125,True
1599564655.5143995,0.0,10,0.5,0.5,-0.09692078857421875,-0.001,-0.001,-0.001,0.0890293144530796,10,1,100,0.6627967689043687,-10,-1,-100,6486.005466293776,-0.06633396299597151,-0.0026403555113137535,0.9977939836840184,202.0311712033035,21.221203131712983,-108.79786853690526,6.740796946267356,-36.194915771484375,4381.2578125,True
1599564655.5632699,0.0,10,0.5,0.5,-0.10216894226074219,-0.001,-0.001,-0.001,0.127906132360609,10,1,100,0.6513079289661048,-10,-1,-100,6486.261199424742,-0.06567464004574235,-0.0011928217660385429,0.9978403774307275,201.6800261902335,21.188553430195515,-102.51216107894244,6.360738165646927,-36.305572509765625,4381.2578125,True
1599564655.6121383,0.0,10,0.5,0.5,-0.10737908325195314,-0.001,-0.001,-0.001,0.16170225033580968,10,1,100,0.6323119560572209,-10,-1,-100,6486.517889387789,-0.06484286066450258,0.00043143982195532654,0.9978953939569637,201.3288053038127,21.155520324497658,-96.2427653886189,5.980639924748327,-36.4405517578125,4381.2578125,True
1599564655.6620052,0.0,10,0.5,0.5,-0.10746446838378906,-0.001,-0.001,-0.001,1.9506496373608746e-05,10,1,100,0.7152484114052657,-10,-1,-100,6486.517889387789,-0.06484286066450258,0.00043143982195532654,0.9978953939569637,201.3288053038127,21.155520324497658,-96.2427653886189,5.980639924748327,-36.4405517578125,4381.2578125,True
1599564655.7108746,0.0,10,0.5,0.5,-0.1069072784423828,-0.001,-0.001,-0.001,0.3044477862495586,10,1,100,0.5421896011641685,-10,-1,-100,6486.869197584456,-0.06327196416185456,0.0031922393528643184,0.9979912164738801,200.7885071343567,21.103848161268804,-86.8637030201035,5.410399153885482,-36.694183349609375,4381.2578125,True
1599564655.760742,0.0,10,0.5,0.5,-0.10644866943359375,-0.001,-0.001,-0.001,0.38305261388992307,10,1,100,0.48664943950782114,-10,-1,-100,6487.1579754138365,-0.06134284761559753,0.00640742123724371,0.9980961877492059,200.21667732521257,21.048018911983725,-77.51092595243028,4.840017769191328,-37.0125732421875,4381.2578125,True
1599564655.8136024,0.0,10,0.5,0.5,-0.10666151123046876,-0.001,-0.001,-0.001,0.06280089928851589,10,1,100,0.6789366785881199,-10,-1,-100,6487.1579754138365,-0.06134284761559753,0.00640742123724371,0.9980961877492059,200.21667732521257,21.048018911983725,-77.51092595243028,4.840017769191328,-37.0125732421875,4381.2578125,True
1599564655.8754363,0.0,10,0.5,0.5,-0.10578148803710939,-0.001,-0.001,-0.001,0.4377043637294784,10,1,100,0.4132985249860536,-10,-1,-100,6487.44770801405,-0.05893363181508242,0.009804121151829442,0.9982137577941533,199.5944877390934,20.986096859199467,-68.18256608750177,4.269462937292834,-37.399810791015625,4381.2578125,True
1599564655.9243042,0.0,10,0.5,0.5,-0.10574453430175781,-0.001,-0.001,-0.001,0.23106166158471964,10,1,100,0.5545894679475273,-10,-1,-100,6487.544281449867,-0.05803544479139057,0.011000113222801254,0.998253917927173,199.3694315458277,20.96343900002732,-65.07766040104632,4.079233778886486,-37.5438232421875,4381.2578125,True
1599564655.976165,0.0,10,0.5,0.5,-0.1044408935546875,-0.001,-0.001,-0.001,0.6769568128091953,10,1,100,0.19784453314140038,-10,-1,-100,6487.805578275118,-0.053983991878686806,0.016126983242201087,0.9984115629500431,198.41895060505095,20.866842845659733,-52.70181395663861,3.318061491956705,-38.193939208984375,4381.2578125,True
1599564656.029025,0.0,10,0.5,0.5,-0.10452033386230469,-0.001,-0.001,-0.001,0.316431160375105,10,1,100,0.4772749652350846,-10,-1,-100,6487.838677470223,-0.052852851344353385,0.017492115312855813,0.9984490983553711,198.18411161185222,20.842847574548458,-49.623828299793374,3.12769856803283,-38.3748779296875,4381.2578125,True
1599564656.0838773,0.0,10,0.5,0.5,-0.1037109375,-0.001,-0.001,-0.001,0.4724094509365675,10,1,100,0.31949013929851716,-10,-1,-100,6487.968847713317,-0.050402389815219314,0.020132826681442343,0.9985260479280096,197.6782580631847,20.790931167716867,-43.478038959111004,2.7468809814627555,-38.76104736328125,4381.2578125,True
1599564656.1393008,0.0,10,0.5,0.5,-0.1030190399169922,-0.001,-0.001,-0.001,0.5057224321543872,10,1,100,0.2705881942266341,-10,-1,-100,6488.0995105725015,-0.047744018242835334,0.022816931710821657,0.9985989667275507,197.1129396594252,20.73265271934144,-37.347422362923744,2.3659341084378314,-39.17730712890625,4381.2578125,True
1599564656.192162,0.0,10,0.5,0.5,-0.10179883117675782,-0.001,-0.001,-0.001,0.6837440526769438,10,1,100,0.05304076605642388,-10,-1,-100,6488.201294734958,-0.04336515732314041,0.02685505511329076,0.9986982873446822,196.18564500938228,20.636810788708367,-28.19658400240179,1.7942536404953109,-39.85870361328125,4381.2578125,True
1599564656.244061,0.0,10,0.5,0.5,-0.10165330505371094,-0.001,-0.001,-0.001,0.42794235389977264,10,1,100,0.3165650090154999,-10,-1,-100,6488.2344171196455,-0.041799574789719685,0.02817658493093263,0.9987286296131841,195.8837934997612,20.60562948748499,-25.163938330362452,1.6036204530042122,-40.10125732421875,4381.2578125,True
1599564656.2959256,0.0,10,0.5,0.5,-0.10000589599609376,-0.001,-0.001,-0.001,0.7169964369241146,10,1,100,-0.07950135575580919,-10,-1,-100,6488.274242045358,-0.036795234979027244,0.031983027023939195,0.9988108913429128,194.87094237496186,20.50087087463119,-16.10599722184448,1.0314909221898372,-40.875885009765625,4381.2578125,True
1599564656.345796,0.0,10,0.5,0.5,-0.10039419250488282,-0.001,-0.001,-0.001,0.3389097882021277,10,1,100,0.4184778640497777,-10,-1,-100,6488.274242045358,-0.036795234979027244,0.031983027023939195,0.9988108913429128,194.87094237496186,20.50087087463119,-16.10599722184448,1.0314909221898372,-40.875885009765625,4381.2578125,True
1599564656.4046419,0.0,10,0.5,0.5,-0.09772862548828126,-0.001,-0.001,-0.001,0.8720590959772361,10,1,100,-0.39214697849983815,-10,-1,-100,6488.346300809993,-0.029448234240063983,0.03680658836208864,0.9988884204721197,193.27024037204362,20.335159376642192,-4.15286576792634,0.2680915995926285,-42.0155029296875,4381.2578125,True
1599564656.468468,0.0,10,0.5,0.5,-0.09840667419433594,-0.001,-0.001,-0.001,0.39240320888331764,10,1,100,0.3396045556389862,-10,-1,-100,6488.346300809993,-0.029448234240063983,0.03680658836208864,0.9988884204721197,193.27024037204362,20.335159376642192,-4.15286576792634,0.2680915995926285,-42.0155029296875,4381.2578125,True
1599564656.5213351,0.0,10,0.5,0.5,-0.09673355407714844,-0.001,-0.001,-0.001,0.664084351090373,10,1,100,-0.10103709502259695,-10,-1,-100,6488.351613914594,-0.025468389425459887,0.03925295649566252,0.9989046834139997,192.36266974143075,20.24118181869663,1.7556697582459737,-0.11385730078671452,-42.62847900390625,4381.2578125,True
1599564656.5741944,0.0,10,0.5,0.5,-0.0949375,-0.001,-0.001,-0.001,0.7512890261143176,10,1,100,-0.39149357261321727,-10,-1,-100,6488.329114520806,-0.019235758527226185,0.04224867368708057,0.9989219364722975,191.54967809410905,20.15812891226489,10.552203316488185,-0.6870812514757829,-43.61126708984375,4381.2578125,True
1599564656.6296294,0.0,10,0.5,0.5,-0.09329722290039064,-0.001,-0.001,-0.001,0.7605089309975406,10,1,100,-0.4999478596245193,-10,-1,-100,6488.242244390189,-0.012614343367653826,0.0450333643069679,0.9989058386257429,191.53939861074284,20.15970003983975,19.363222096212535,-1.260582978194503,-44.660980224609375,4381.2578125,True
1599564656.6804943,0.0,10,0.5,0.5,-0.09227696228027345,-0.001,-0.001,-0.001,0.6499024354733897,10,1,100,-0.3404451236261895,-10,-1,-100,6488.185182072339,-0.008079252682979739,0.04653675078607726,0.9988839054176211,191.43804185167124,20.150818897111304,25.228612137546108,-1.64305633343621,-45.400970458984375,4381.2578125,True
1599564656.7363453,0.0,10,0.5,0.5,-0.09085198364257813,-0.001,-0.001,-0.001,0.6388886232507993,10,1,100,-0.40018391585673324,-10,-1,-100,6488.12814198737,-0.0034494219180527677,0.04778177672953926,0.9988518425176978,191.26416436845338,20.134255423793576,31.079435893166465,-2.0256324096076868,-46.172271728515625,4381.2578125,True
1599564656.7961855,0.0,10,0.5,0.5,-0.09099192810058593,-0.001,-0.001,-0.001,0.5164787010662242,10,1,100,0.05880758709545514,-10,-1,-100,6488.12814198737,-0.0034494219180527677,0.04778177672953926,0.9988518425176978,191.26416436845338,20.134255423793576,31.079435893166465,-2.0256324096076868,-46.172271728515625,4381.2578125,True
1599564656.8490443,0.0,10,0.5,0.5,-0.08711395263671876,-0.001,-0.001,-0.001,0.7080742043354348,10,1,100,-0.9892079895342205,-10,-1,-100,6487.8871811245335,0.006043128639606405,0.04950573113035153,0.9987555572718955,190.72043192107262,20.08004690574034,42.715348250490656,-2.791062748320496,-47.807708740234375,4381.2578125,True
1599564656.9090424,0.0,10,0.5,0.5,-0.08633251342773438,-0.001,-0.001,-0.001,0.6032541797105024,10,1,100,-0.5877631955301272,-10,-1,-100,6487.767727998085,0.010984277961424229,0.05010412335803929,0.9986835947687278,190.36031869036924,20.043242896534856,48.490822694870744,-3.1739023729748355,-48.6695556640625,4381.2578125,True
1599564656.9717185,0.0,10,0.5,0.5,-0.08461830139160156,-0.001,-0.001,-0.001,0.5421566842191234,10,1,100,-0.6146351468496156,-10,-1,-100,6487.648293449194,0.01567708643603537,0.05007621079116645,0.998622352079942,189.972667996896,20.003126667701235,54.23966505971001,-3.5568161522182886,-49.567901611328125,4381.2578125,True
1599564657.0345497,0.0,10,0.5,0.5,-0.08476140747070313,-0.001,-0.001,-0.001,0.5462749031493157,10,1,100,-0.14986683145611138,-10,-1,-100,6487.648293449194,0.01567708643603537,0.05007621079116645,0.998622352079942,189.972667996896,20.003126667701235,54.23966505971001,-3.5568161522182886,-49.567901611328125,4381.2578125,True
1599564657.0983768,0.0,10,0.5,0.5,-0.08024158020019531,-0.001,-0.001,-0.001,0.4831827077578492,10,1,100,-1.2106255729362903,-10,-1,-100,6487.345017547952,0.02527932470342236,0.04949058208539941,0.9984546249216273,189.15463941279896,19.916724336721582,65.66107881335678,-4.322836211544271,-51.4501953125,4381.2578125,True
1599564657.1532333,0.0,10,0.5,0.5,-0.08124170227050781,-0.001,-0.001,-0.001,0.5427693408935268,10,1,100,-0.25547651761047946,-10,-1,-100,6487.345017547952,0.02527932470342236,0.04949058208539941,0.9984546249216273,189.15463941279896,19.916724336721582,65.66107881335678,-4.322836211544271,-51.4501953125,4381.2578125,True
1599564657.2140672,0.0,10,0.5,0.5,-0.07644932556152344,-0.001,-0.001,-0.001,0.3418145280348036,10,1,100,-1.29066900812512,-10,-1,-100,6486.9168286855565,0.03464969726880032,0.047657136597230726,0.998262588606091,188.09988596451672,19.802422796880023,76.89838073856536,-5.0890579425943105,-53.454437255859375,4381.2578125,True
