Timestamp,Input Throttle,horizon,dT,dt,Input Roll,Roll P,Roll I,Roll D,Input Pitch,Pitch P,Pitch I,Pitch D,Input Yaw,Yaw P,Yaw I,Yaw D,Altitude,Direction X,Direction Y,Direction Z,Drag X,Drag Y,Drag Z,Vertical Velocity,Roll,Mass,Has Fuel
1599572020.2179892,0.0,10,0.5,0.5,-10.811074981689453,-0.2,-0.001,-0.001,-0.06719270201798704,10,1,100,0.6903723738322489,-10,-1,-100,6483.61796710256,-0.06725831509571555,-0.007002605299821013,0.9977110215736319,205.07324488419263,21.498779539313162,-156.76525171054283,9.590823700320534,-35.94464111328125,4381.2578125,True
1599572020.2937865,0.0,10,0.5,0.5,-10.81680855102539,-0.2,-0.001,-0.001,-0.06904914590353525,10,1,100,0.6894829291285631,-10,-1,-100,6483.776675113011,-0.06735080551991406,-0.00698735832141504,0.9977048891428301,204.84281826905305,21.47779528094521,-153.51329474598455,9.400809842821442,-35.9429931640625,4381.2578125,True
1599572020.3695855,0.0,10,0.5,0.5,-10.814637072753907,-0.2,-0.001,-0.001,-0.05046341211572508,10,1,100,0.7099969583402927,-10,-1,-100,6484.3167599076405,-0.06756015089336487,-0.0067981840717736865,0.997692042017271,204.1494214367283,21.414350701561197,-143.78931525848455,8.83079769541301,-35.980682373046875,4381.2578125,True
1599572020.4583468,0.0,10,0.5,0.5,-10.76461276550293,-0.2,-0.001,-0.001,-0.03423289641232499,10,1,100,0.6997350637284828,-10,-1,-100,6484.697140277247,-0.06759575659921882,-0.006472477171094479,0.9976917964627398,203.75653594970925,21.37896218283618,-137.3814663031904,8.450805383032398,-36.256622314453125,4381.2578125,True
1599572020.5341437,0.0,10,0.5,0.5,-10.657427502441406,-0.2,-0.001,-0.001,-0.015319063377639205,10,1,100,0.6974262371772906,-10,-1,-100,6485.016949401819,-0.06754568540262137,-0.005998551981824333,0.9976981496212225,203.44646210723127,21.35165818113712,-131.0452702090673,8.070816072596982,-36.8179931640625,4381.2578125,True
1599572020.6149292,0.0,10,0.5,0.5,-10.584877325439454,-0.2,-0.001,-0.001,-0.028282106304141304,10,1,100,0.7010814543889996,-10,-1,-100,6485.175623426447,-0.06747199021181867,-0.005680103516381652,0.997704999967876,203.31741879574832,21.34041875965462,-127.89854259949603,7.880820110098988,-37.20819091796875,4381.2578125,True
1599572020.6947165,0.0,10,0.5,0.5,-10.389436291503905,-0.2,-0.001,-0.001,0.02653499345267976,10,1,100,0.6877454505814982,-10,-1,-100,6485.493927443167,-0.06722242001264636,-0.004887103910447768,0.9977260457976489,203.08675596978253,21.32003479729826,-121.62924745491598,7.5008207785644725,-38.208740234375,4381.2578125,True
1599572020.776498,0.0,10,0.5,0.5,-9.983231048583985,-0.2,-0.001,-0.001,0.12140635974115035,10,1,100,0.6477177941541306,-10,-1,-100,6485.909321955172,-0.06657053893677488,-0.003299285389785006,0.9977762665355316,202.71033309307,21.283939489268825,-112.22482871912946,6.930787884464741,-40.260406494140625,4381.2578125,True
1599572020.8522937,0.0,10,0.5,0.5,-9.823263754272462,-0.2,-0.001,-0.001,0.03210252943797184,10,1,100,0.6872237853203136,-10,-1,-100,6486.005456203828,-0.06627654647936904,-0.0026646676597661314,0.9977977344798048,202.54323493701023,21.26683756069294,-109.07261726070202,6.740763487971933,-41.091217041015625,4381.2578125,True
1599572020.931083,0.0,10,0.5,0.5,-9.450656677246092,-0.2,-0.001,-0.001,0.12202255908643142,10,1,100,0.6434546904257428,-10,-1,-100,6486.261182436254,-0.06555112834043184,-0.0012678652105268255,0.9978484063679735,202.08562958230686,21.21852516251767,-102.71679785346019,6.36068739367146,-42.97344970703125,4381.2578125,True
1599572021.0099094,0.0,10,0.5,0.5,-9.019725512695313,-0.2,-0.001,-0.001,0.15198486668588554,10,1,100,0.6217576968695132,-10,-1,-100,6486.517859018641,-0.06463481997421372,0.00027549241714987797,0.997908945821626,201.37898546395456,21.142482750271604,-96.26451636946021,5.980564598412321,-45.150146484375,4381.2578125,True
1599572021.096264,0.0,10,0.5,0.5,-8.253896270751953,-0.2,-0.001,-0.001,0.28983226767986814,10,1,100,0.5236997931597456,-10,-1,-100,6486.868651182973,-0.06291276187585527,0.0029250865443312952,0.9980147435092631,199.59770058070666,20.949817054241507,-86.34459297935992,5.410257080077493,-48.96649169921875,4381.2578125,True
1599572021.1735656,0.0,10,0.5,0.5,-7.971097979736328,-0.2,-0.001,-0.001,0.1290784658190397,10,1,100,0.6205444465109446,-10,-1,-100,6486.965226448025,-0.06223169503839855,0.0038633989658834644,0.9980542521732365,198.74896976634855,20.858113855319917,-82.9648764001188,5.22011220698083,-50.385955810546875,4381.2578125,True
1599572021.252355,0.0,10,0.5,0.5,-7.026196575927735,-0.2,-0.001,-0.001,0.3588436809331365,10,1,100,0.4277191905325189,-10,-1,-100,6487.254434195231,-0.05986443054622945,0.006795492592842992,0.9981833855739116,195.17782345191787,20.47361291651479,-72.5909243294992,4.649512491948512,-55.08685302734375,4381.2578125,True
1599572021.3308973,0.0,10,0.5,0.5,-6.684355392456055,-0.2,-0.001,-0.001,0.1765612011523469,10,1,100,0.5646903071890779,-10,-1,-100,6487.351967536262,-0.05896459236481988,0.007791857010468168,0.9982296648625402,193.5826790371787,20.30254358794375,-69.05805531119599,4.459245683704028,-56.80157470703125,4381.2578125,True
1599572021.4127529,0.0,10,0.5,0.5,-5.5612185760498045,-0.2,-0.001,-0.001,0.4194372760925371,10,1,100,0.320232357252387,-10,-1,-100,6487.578629199881,-0.05593201364869381,0.010893070426863428,0.9983751553729078,187.29169840064603,19.63120248709789,-58.27320705571769,3.8881860809272406,-62.387908935546875,4381.2578125,True
1599572021.4865224,0.0,10,0.5,0.5,-5.160195233154297,-0.2,-0.001,-0.001,0.22084002345550963,10,1,100,0.49959882674477396,-10,-1,-100,6487.6751746654045,-0.05481621906265829,0.01189185925966501,0.9984256436064846,184.6311854545031,19.348557724340683,-54.636123077091774,3.6977331075977453,-64.3983154296875,4381.2578125,True
1599572021.56602,0.0,10,0.5,0.5,-3.8582944763183598,-0.2,-0.001,-0.001,0.4576208269416936,10,1,100,0.2045118458149578,-10,-1,-100,6487.839799454552,-0.051130529795036746,0.014937148263749835,0.9985802674420449,174.75628720583634,18.304315973252063,-43.72803889703919,3.1260034530100205,-70.87240600585938,4381.2578125,True
1599572021.645844,0.0,10,0.5,0.5,-2.9196670837402348,-0.2,-0.001,-0.001,0.3675674185216218,10,1,100,0.2738919961591197,-10,-1,-100,6487.969404045143,-0.04842466819954749,0.01687034688759581,0.9986843559932518,166.3954250860765,17.42460402949838,-36.55898398623771,2.7444614648213275,-75.55917358398438,4381.2578125,True
1599572021.730172,0.0,10,0.5,0.5,-2.427589703369141,-0.2,-0.001,-0.001,0.2814071343715119,10,1,100,0.38411943914218494,-10,-1,-100,6488.003933284082,-0.046983090665566773,0.017826765767411733,0.9987365997167547,161.68546247774813,16.92998623781988,-33.055380905958835,2.5535764948296817,-78.01348876953125,4381.2578125,True
1599572021.808512,0.0,10,0.5,0.5,-1.39477109375,-0.2,-0.001,-0.001,0.37370807479879353,10,1,100,0.2071783117184141,-10,-1,-100,6488.133543762029,-0.04408088996507263,0.019517978179330642,0.9988372858817789,151.1594768663162,15.82604910284316,-26.284148767371633,2.1716342502557118,-83.14666748046875,4381.2578125,True
1599572021.8857057,0.0,10,0.5,0.5,0.2633599182128906,-0.2,-0.001,-0.001,0.46844171493995496,10,1,100,-0.02250235188272659,-10,-1,-100,6488.2347139782505,-0.039373205050075896,0.021899165749847318,0.9989845730858636,152.05207420570304,15.919091536837442,-19.464763536334278,1.5985067561037094,-91.4027099609375,4381.2578125,True
1599572021.966995,0.0,10,0.5,0.5,1.4405245986938477,-0.2,-0.001,-0.001,0.3826220848775908,10,1,100,0.08650063137550396,-10,-1,-100,6488.301360613084,-0.03610582729954076,0.02326645410501779,0.9990770947971906,160.31073813589146,16.78279339948301,-15.618698551513589,1.216438597038593,-97.27921295166016,4381.2578125,True
1599572022.0438306,0.0,10,0.5,0.5,2.6691712074279783,-0.2,-0.001,-0.001,0.377806322752994,10,1,100,0.049575247077209894,-10,-1,-100,6488.3069887497695,-0.0328235493670142,0.024448024722095396,0.9991621033116392,168.8641155224985,17.676125829302915,-11.287368061361708,0.8344703577338293,-103.39778900146484,4381.2578125,True
1599572022.1185908,0.0,10,0.5,0.5,3.8905115554809573,-0.2,-0.001,-0.001,0.3733096466120963,10,1,100,0.009608200111238863,-10,-1,-100,6488.311662089429,-0.02950090616609869,0.025465253198040286,0.9992403201507327,176.21839503706278,18.444448010117476,-6.38912771050332,0.452575410415049,-109.48051452636719,4381.2578125,True
