Timestamp,Input Throttle,horizon,dT,dt,Input Roll,Roll P,Roll I,Roll D,Input Pitch,Pitch P,Pitch I,Pitch D,Input Yaw,Yaw P,Yaw I,Yaw D,Altitude,Direction X,Direction Y,Direction Z,Drag X,Drag Y,Drag Z,Vertical Velocity,Roll,Mass,Has Fuel
1598625453.534836,0,5,0.5,0.5,-0.007938232421875002,-0.14,-0.011,-0.56,0.004429300126526731,10,1,100,0.1308628419187396,-10,-1,-100,477.32567291881423,-0.011812911885843002,0.0004164861346087064,0.9999301383857158,5.647869352483133,-0.46316806385079723,124.4825686745322,-15.017674453093887,-89.92559814453125,6440.1796875,True
1598625453.5849047,0,5,0.5,0.5,-0.008618218994140628,-0.14,-0.011,-0.56,0.004363138073599423,10,1,100,0.12463925103689127,-10,-1,-100,476.3928740374977,-0.011861355894841883,0.000417910026554629,0.9999295643131799,5.834250914713876,-0.478964411904687,133.72752804119926,-15.60094774574395,-89.92828369140625,6440.1796875,True
1598625453.6350684,0,5,0.5,0.5,-0.00810750732421875,-0.14,-0.011,-0.56,0.004100312486805074,10,1,100,0.1184117288206139,-10,-1,-100,475.7392523105955,-0.011837999013879398,0.000416435232055924,0.9999298417194302,6.279824078988805,-0.5126345310218393,140.0952550221861,-15.344101221730654,-89.9312744140625,6438.60107421875,True
1598625453.687943,0,5,0.5,0.5,-0.0063117675781249995,-0.14,-0.011,-0.56,0.004134603745489321,10,1,100,0.11865213685130784,-10,-1,-100,475.1966388480505,-0.011808189195998102,0.00041502767101599813,0.9999301947735872,6.127785151625615,-0.4943600398292984,125.93878616613054,-14.441208415681844,-89.93634033203125,6435.443359375,True
1598625453.736913,0,5,0.5,0.5,-0.004155841064453125,-0.14,-0.011,-0.56,0.004044905690264278,10,1,100,0.11584706949970833,-10,-1,-100,474.6061683293665,-0.011744854031822384,0.00041255533532218695,0.9999309417164101,5.970534095692646,-0.4761972687721696,112.65080700870473,-13.537769032491926,-89.94357299804688,6432.28515625,True
1598625453.8302422,0,5,0.5,0.5,-0.0018808746337890623,-0.14,-0.011,-0.56,0.003931207352208633,10,1,100,0.11202842436444661,-10,-1,-100,474.1300558273215,-0.011641884514040423,0.0004088990858588326,0.9999321473612593,5.795114144318472,-0.4571237168852229,99.98084375563718,-12.633795681068149,-89.95269775390625,6429.126953125,True
1598625453.8813834,0,5,0.5,0.5,0.008573074340820313,-0.14,-0.011,-0.56,0.003158194319319433,10,1,100,0.08840473970854981,-10,-1,-100,473.2033683724003,-0.011322931560535906,0.0003981761050605551,0.9999358142784288,5.407253351696013,-0.417701287808844,76.86644459945315,-10.824204373195228,-89.97500610351562,6422.8115234375,True
1598625453.93271,0,5,0.5,0.5,0.004875537109375001,-0.14,-0.011,-0.56,0.0034237129214737543,10,1,100,0.09785017246984481,-10,-1,-100,472.803423624835,-0.011108548326488539,0.0003904797678952871,0.9999382219315496,5.194021155613153,-0.39730568009141565,66.41186536697624,-9.9185726900538,-89.98760986328125,6419.65380859375,True
1598625453.9858706,0,5,0.5,0.5,0.006108398437500001,-0.14,-0.011,-0.56,0.0033100374328454557,10,1,100,0.09381272109052408,-10,-1,-100,472.4100394384004,-0.01086685169360939,0.0003820947026048814,0.999940881021427,4.968518452362002,-0.3765016825655951,56.699340962809224,-9.01237672116425,-89.99947357177734,6416.49609375,True
1598625454.037918,0,5,0.5,0.5,0.006823456573486329,-0.14,-0.011,-0.56,0.003116934002627209,10,1,100,0.08820720794720435,-10,-1,-100,472.0798565753503,-0.01058628931542216,0.0003723690714274332,0.9999438943359797,4.7317059660736716,-0.3553575904488348,47.734673886606274,-8.105609427411595,-90.0099868774414,6413.337890625,True
1598625454.09185,0,5,0.5,0.5,0.0073717041015625,-0.14,-0.011,-0.56,0.002934419006868805,10,1,100,0.0833260185739555,-10,-1,-100,471.7624903329415,-0.010277234259753848,0.0003615298439670153,0.999947122478055,4.485005937069545,-0.3339716635445298,39.52281196096534,-7.198263452100676,-90.0191650390625,6410.1806640625,True
