Timestamp,Input Throttle,horizon,dT,dt,Input Roll,Roll P,Roll I,Roll D,Input Pitch,Pitch P,Pitch I,Pitch D,Input Yaw,Yaw P,Yaw I,Yaw D,Altitude,Direction X,Direction Y,Direction Z,Drag X,Drag Y,Drag Z,Vertical Velocity,Roll,Mass,Has Fuel
1598627767.5695055,0,5,0.5,0.5,-0.0096258544921875,-0.14,-0.011,-0.56,0.004293242120008701,10,1,100,0.126384922780736,-10,-1,-100,478.8127601777669,-0.011738535809429828,0.0004144591899810239,0.9999310151208584,5.336073591579062,-0.436853520823842,109.80977793802063,-14.045368099596766,-89.92160034179688,6440.1796875,True
1598627767.6123948,0,5,0.5,0.5,-0.009566830444335938,-0.14,-0.011,-0.56,0.004300475957527314,10,1,100,0.12333283817348517,-10,-1,-100,477.93339759879746,-0.011781932413959318,0.00041549953669665093,0.9999305042995378,5.5233003880166756,-0.45263898687051046,118.50280558459028,-14.628778800951743,-89.92373657226562,6440.1796875,True
1598627767.6551423,0,5,0.5,0.5,-0.01003524169921875,-0.14,-0.011,-0.56,0.004148905650366566,10,1,100,0.11876063802240824,-10,-1,-100,477.65388738003094,-0.011769107569054556,0.0004146896677033081,0.9999306556654354,5.585634751185649,-0.457905180865475,121.47481852863976,-14.82323103144792,-89.92489624023438,6440.1796875,True
1598627767.6975603,0,5,0.5,0.5,-0.006003475952148439,-0.14,-0.011,-0.56,0.004009806890503849,10,1,100,0.11628760835983384,-10,-1,-100,476.83164474368095,-0.01172426734260041,0.00041231189837633237,0.9999311834092273,5.808838776731105,-0.46786244176790287,111.17473053158128,-13.469146840577139,-89.93170166015625,6435.443359375,True
1598627767.741596,0,5,0.5,0.5,-0.004527700805664062,-0.14,-0.011,-0.56,0.004042255504751357,10,1,100,0.11472038814172203,-10,-1,-100,476.28676755167544,-0.01165859761898417,0.00041007044830098966,0.9999319521566385,5.644106587014227,-0.44946515647567076,98.7062582336789,-12.56574460119748,-89.93936157226562,6432.28515625,True
1598627767.7841733,0,5,0.5,0.5,-0.0020693786621093753,-0.14,-0.011,-0.56,0.0038617735188321485,10,1,100,0.11101444463922183,-10,-1,-100,475.8120590632316,-0.01155460874965669,0.00040601922977113894,0.9999331608487776,5.461448574290116,-0.4301723444797095,86.86470435818039,-11.661798902299319,-89.9490966796875,6429.126953125,True
1598627767.8274798,0,5,0.5,0.5,0.0002629333496093752,-0.14,-0.011,-0.56,0.0037447380343836887,10,1,100,0.10697661158064528,-10,-1,-100,475.40717201132793,-0.011412861650872234,0.00040090323649467853,0.999934790806647,5.267158408247879,-0.41050039352940576,75.770668011784,-10.75730226459697,-89.96029663085938,6425.9697265625,True
1598627767.8684502,0,5,0.5,0.5,0.0024494842529296876,-0.14,-0.011,-0.56,0.0036116344150515906,10,1,100,0.10274617060943783,-10,-1,-100,474.9879102924606,-0.01123516676892005,0.00039467784312533665,0.9999368056317732,5.060330354223716,-0.3903864934667482,65.41036494049222,-9.85225130302857,-89.97244262695312,6422.8115234375,True
1598627767.9142933,0,5,0.5,0.5,-2.4676513671874952e-05,-0.14,-0.011,-0.56,0.003850341219414657,10,1,100,0.11040513841368066,-10,-1,-100,474.79280598880723,-0.011133039159212163,0.00039082965842639433,0.9999379494204916,4.952412981730662,-0.38017984927083215,60.50787403055268,-9.399516792992742,-89.97866821289062,6421.23291015625,True
1598627767.958383,0,5,0.5,0.5,0.009448471069335938,-0.14,-0.011,-0.56,0.00289620971335392,10,1,100,0.08231024135491571,-10,-1,-100,474.262696900405,-0.010774666777889665,0.00037830208622823425,0.9999418800327132,4.611302606714595,-0.3490129877707146,46.912989849664385,-8.04044628325001,-89.9972152709961,6416.49609375,True
1598627768.001212,0,5,0.5,0.5,0.003299472808837891,-0.14,-0.011,-0.56,0.0036611069359908915,10,1,100,0.10400192927572326,-10,-1,-100,474.12298121582717,-0.010636275715260289,0.00037352308435730826,0.9999433634558582,4.4924541078414055,-0.3384872303425288,42.756095450493085,-7.58713514163013,-90.0032730102539,6414.9169921875,True
1598627768.0455873,0,5,0.5,0.5,0.011890441894531251,-0.14,-0.011,-0.56,0.002330450725212762,10,1,100,0.0677533298612888,-10,-1,-100,473.7181749838637,-0.010181934991006152,0.00035711887719995955,0.9999480989861155,4.123722058847357,-0.3067299079857469,31.41672675634717,-6.22632571985743,-90.020263671875,6410.1806640625,True
1598627768.090192,0,5,0.5,0.5,0.009189614868164064,-0.14,-0.011,-0.56,0.002606820947456269,10,1,100,0.07447442853796776,-10,-1,-100,473.52303074055817,-0.00983145340912943,0.00034477149149503506,0.9999516106574773,3.8734745325702,-0.2858081164398084,24.815168264845116,-5.3183830815468465,-90.02984619140625,6407.0224609375,True
1598627768.1891923,0,5,0.5,0.5,0.006838781738281251,-0.14,-0.011,-0.56,0.0031654701363789768,10,1,100,0.08974200221306484,-10,-1,-100,473.397626648657,-0.009653391417342316,0.00033868878636822674,0.9999533475738003,3.7502172241303664,-0.2756475441210112,21.808381578160798,-4.864188664974199,-90.03398895263672,6405.443359375,True
1598627768.2226973,0,5,0.5,0.5,0.007082675933837891,-0.14,-0.011,-0.56,0.0030305178070446745,10,1,100,0.08684754163877269,-10,-1,-100,473.30933160788845,-0.009467086215883427,0.0003319991451790056,0.9999551310209617,3.6308648159952552,-0.26587637284611043,19.001662071435394,-4.409843069963766,-90.03749084472656,6403.86474609375,True
