Timestamp,Input Throttle,horizon,dT,dt,Input Roll,Roll P,Roll I,Roll D,Input Pitch,Pitch P,Pitch I,Pitch D,Input Yaw,Yaw P,Yaw I,Yaw D,Altitude,Direction X,Direction Y,Direction Z,Drag X,Drag Y,Drag Z,Vertical Velocity,Roll,Mass,Has Fuel
1598631594.072365,0,5,0.5,0.5,-0.0072503662109375,-0.14,-0.011,-0.56,0.004484377094678896,10,1,100,0.13457323500212331,-10,-1,-100,476.4207036381122,-0.011847615000468924,0.00041604032890202373,0.9999297279955454,5.834425353021993,-0.4789545564981453,133.7239651644835,-15.601052456950086,-89.92807006835938,6440.1796875,True
1598631594.1285615,0,5,0.5,0.5,-0.008013082885742187,-0.14,-0.011,-0.56,0.004337329932796534,10,1,100,0.12529498170971068,-10,-1,-100,475.4562279731035,-0.011898833820514147,0.00041727053445553367,0.9999291193074701,6.020258430738552,-0.49475542255427307,143.29957129674222,-16.18423920574015,-89.93112182617188,6440.1796875,True
1598631594.1838045,0,5,0.5,0.5,-0.007597515869140625,-0.14,-0.011,-0.56,0.004090947338192369,10,1,100,0.11876375879001225,-10,-1,-100,474.8260136292083,-0.01187520450872117,0.0004157697245219089,0.9999294008345851,6.466092749684784,-0.5283788540834538,149.88662954204966,-15.92734387410407,-89.93426513671875,6438.60107421875,True
1598631594.2429702,0,5,0.5,0.5,-0.005883935546875001,-0.14,-0.011,-0.56,0.004123253502180077,10,1,100,0.11922354171414903,-10,-1,-100,474.2289568479173,-0.011847107520484505,0.00041432107177802747,0.999929734722119,6.318620998482595,-0.5102339410490846,135.2339962487641,-15.024419543469378,-89.9393310546875,6435.443359375,True
1598631594.3005064,0,5,0.5,0.5,-0.00378880615234375,-0.14,-0.011,-0.56,0.004047007839842767,10,1,100,0.11632861807291658,-10,-1,-100,473.62869005522225,-0.011784477218512257,0.0004119343168334524,0.9999304757865943,6.165796512121171,-0.4921910462487748,121.4540761387699,-14.120955879431023,-89.94647216796875,6432.28515625,True
1598631594.3599184,0,5,0.5,0.5,-0.0015875549316406255,-0.14,-0.011,-0.56,0.003917724087353437,10,1,100,0.11250738649288353,-10,-1,-100,473.09810379042756,-0.011682088950338537,0.0004082147470277235,0.9999316787453414,5.9946927085042025,-0.4732318407355896,108.28697516013341,-13.216959517137425,-89.95541381835938,6429.126953125,True
1598631594.4728417,0,5,0.5,0.5,0.0005338104248046871,-0.14,-0.011,-0.56,0.0037976440869154225,10,1,100,0.10849019797393891,-10,-1,-100,472.5943399622338,-0.011541868730053534,0.0004033705792485082,0.999933309055356,5.811399239252505,-0.4538592259606505,95.86626773797614,-12.312421919787441,-89.96566772460938,6425.9697265625,True
1598631594.5835912,0,5,0.5,0.5,0.010690136718750002,-0.14,-0.011,-0.56,0.002797986651385526,10,1,100,0.08068941314752279,-10,-1,-100,471.7155329019297,-0.011151168787072426,0.00038951229496326937,0.9999377479197664,5.40520863972148,-0.41367748876141147,73.22206539459346,-10.501695884535142,-89.98843383789062,6419.65380859375,True
1598631594.6415136,0,5,0.5,0.5,0.014532241821289064,-0.14,-0.011,-0.56,0.002125698284900241,10,1,100,0.06209842604688168,-10,-1,-100,470.96550623187795,-0.010616840620913707,0.00037044804019503757,0.9999435711396317,4.948512521373478,-0.3717754896015163,53.54146153699673,-8.68872575779344,-90.01215362548828,6413.337890625,True
1598631594.7546546,0,5,0.5,0.5,0.008632524871826173,-0.14,-0.011,-0.56,0.0028776864645275527,10,1,100,0.08261057151801847,-10,-1,-100,470.643867565901,-0.010307910119033465,0.0003596163847294433,0.9999468074177915,4.703172584827227,-0.3503178257524756,44.82467422402826,-7.7813864667190975,-90.0226821899414,6410.1806640625,True
